,detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost,place_order_time,discount_amt,discount_reason,kick_back,add_inprice,add_info,bar_code,picture_file,emp_id_x,emp_id_y,number_consumers,mode,dining_table_id,dining_table_name,expenditure,dishes_count,accounts_payable,use_start_time,check_closed,lock_time,cashier_id,pc_id,order_number,org_id,print_doc_bill_num,lock_table_info,order_status,phone,name
509,5405,649,609998,NA,NA,清爽拌凉面,0,1.0,15.0,NA,2016-08-03 21:36:00,NA,NA,NA,0,NA,NA,caipu/603002.jpg,1557,1557,7,,1496,1017,350,10,350,2016/8/3 21:23,,2016/8/3 21:39,,,,330,,,1,18688880756,王瑾轩
510,5406,649,610052,NA,NA,黄油曲奇饼干,0,1.0,16.0,NA,2016-08-03 21:39:00,NA,NA,NA,0,NA,NA,caipu/501001.jpg,1557,1557,7,,1496,1017,350,10,350,2016/8/3 21:23,,2016/8/3 21:39,,,,330,,,1,18688880756,王瑾轩
511,5407,649,610008,NA,NA,五色糯米饭(七色),0,1.0,35.0,NA,2016-08-03 21:39:00,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1557,1557,7,,1496,1017,350,10,350,2016/8/3 21:23,,2016/8/3 21:39,,,,330,,,1,18688880756,王瑾轩
512,1888,302,609966,NA,NA,芝士烩波士顿龙虾,0,1.0,175.0,NA,2016-08-04 11:06:00,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1458,1458,6,,1410,1011,634,19,634,2016/8/4 11:05,,2016/8/4 11:17,,,,328,,,1,18688880657,牛明硕
513,1889,302,609968,NA,NA,油焖麻辣虾,0,1.0,65.0,NA,2016-08-04 11:08:00,NA,NA,NA,0,NA,NA,caipu/101003.jpg,1458,1458,6,,1410,1011,634,19,634,2016/8/4 11:05,,2016/8/4 11:17,,,,328,,,1,18688880657,牛明硕
514,1890,302,609969,NA,NA,香辣腐乳炒虾,0,1.0,56.0,NA,2016-08-04 11:09:00,NA,NA,NA,0,NA,NA,caipu/101004.jpg,1458,1458,6,,1410,1011,634,19,634,2016/8/4 11:05,,2016/8/4 11:17,,,,328,,,1,18688880657,牛明硕
515,1891,302,609932,NA,NA,爆炒猪肝,0,1.0,68.0,NA,2016-08-04 11:10:00,NA,NA,NA,0,NA,NA,caipu/203003.jpg,1458,1458,6,,1410,1011,634,19,634,2016/8/4 11:05,,2016/8/4 11:17,,,,328,,,1,18688880657,牛明硕
516,1892,302,609946,NA,NA,谷稻小庄 ,0,1.0,38.0,NA,2016-08-04 11:12:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1458,1458,6,,1410,1011,634,19,634,2016/8/4 11:05,,2016/8/4 11:17,,,,328,,,1,18688880657,牛明硕
517,1896,302,609976,NA,NA,芹黄鳝丝,0,1.0,58.0,NA,2016-08-04 11:13:00,NA,NA,NA,0,NA,NA,caipu/106001.jpg,1458,1458,6,,1410,1011,634,19,634,2016/8/4 11:05,,2016/8/4 11:17,,,,328,,,1,18688880657,牛明硕
518,1894,302,609963,NA,NA,盘蟹蒸蛋,0,1.0,55.0,NA,2016-08-04 11:13:00,NA,NA,NA,0,NA,NA,caipu/102003.jpg,1458,1458,6,,1410,1011,634,19,634,2016/8/4 11:05,,2016/8/4 11:17,,,,328,,,1,18688880657,牛明硕
519,1895,302,609974,NA,NA,南瓜枸杞小饼干,0,1.0,19.0,NA,2016-08-04 11:13:00,NA,NA,NA,0,NA,NA,caipu/502004.jpg,1458,1458,6,,1410,1011,634,19,634,2016/8/4 11:05,,2016/8/4 11:17,,,,328,,,1,18688880657,牛明硕
520,1898,302,610002,NA,NA,老式面包,0,1.0,19.0,NA,2016-08-04 11:15:00,NA,NA,NA,0,NA,NA,caipu/503001.jpg,1458,1458,6,,1410,1011,634,19,634,2016/8/4 11:05,,2016/8/4 11:17,,,,328,,,1,18688880657,牛明硕
521,1901,302,609939,NA,NA,香菇鸡肉粥,0,1.0,15.0,NA,2016-08-04 11:16:00,NA,NA,NA,0,NA,NA,caipu/602005.jpg,1458,1458,6,,1410,1011,634,19,634,2016/8/4 11:05,,2016/8/4 11:17,,,,328,,,1,18688880657,牛明硕
522,1900,302,610020,NA,NA,泡椒凤爪,0,1.0,58.0,NA,2016-08-04 11:16:00,NA,NA,NA,0,NA,NA,caipu/204003.jpg,1458,1458,6,,1410,1011,634,19,634,2016/8/4 11:05,,2016/8/4 11:17,,,,328,,,1,18688880657,牛明硕
523,1903,302,610010,NA,NA,白饭/小碗,0,8.0,1.0,NA,2016-08-04 11:17:00,NA,NA,NA,0,NA,NA,caipu/601004.jpg,1458,1458,6,,1410,1011,634,19,634,2016/8/4 11:05,,2016/8/4 11:17,,,,328,,,1,18688880657,牛明硕
524,2198,310,609966,NA,NA,芝士烩波士顿龙虾,0,1.0,175.0,NA,2016-08-04 11:58:00,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1303,1303,2,,1402,1003,227,4,227,2016/8/4 11:58,,2016/8/4 12:06,,,,328,,,1,18688880502,木雅云
525,2199,310,610047,NA,NA,西瓜胡萝卜沙拉,0,1.0,26.0,NA,2016-08-04 12:01:00,NA,NA,NA,0,NA,NA,caipu/301001.jpg,1303,1303,2,,1402,1003,227,4,227,2016/8/4 11:58,,2016/8/4 12:06,,,,328,,,1,18688880502,木雅云
526,2201,310,609938,NA,NA,小米南瓜粥,0,2.0,13.0,NA,2016-08-04 12:06:00,NA,NA,NA,0,NA,NA,caipu/602004.jpg,1303,1303,2,,1402,1003,227,4,227,2016/8/4 11:58,,2016/8/4 12:06,,,,328,,,1,18688880502,木雅云
527,2538,383,609965,NA,NA,葱姜炒蟹,0,1.0,109.0,NA,2016-08-04 12:09:00,NA,NA,NA,0,NA,NA,caipu/102005.jpg,1105,1105,2,,1486,1007,705,17,705,2016/8/4 12:07,,2016/8/4 12:26,,,,330,,,1,18688880184,魏钰洁
528,2540,383,609944,NA,NA,水煮鱼,0,1.0,65.0,NA,2016-08-04 12:09:00,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1105,1105,2,,1486,1007,705,17,705,2016/8/4 12:07,,2016/8/4 12:26,,,,330,,,1,18688880184,魏钰洁
529,2543,383,609962,NA,NA,倒立蒸梭子蟹,0,1.0,169.0,NA,2016-08-04 12:10:00,NA,NA,NA,0,NA,NA,caipu/102002.jpg,1105,1105,2,,1486,1007,705,17,705,2016/8/4 12:07,,2016/8/4 12:26,,,,330,,,1,18688880184,魏钰洁
530,2541,383,609943,NA,NA,剁椒鱼头,0,1.0,55.0,NA,2016-08-04 12:10:00,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1105,1105,2,,1486,1007,705,17,705,2016/8/4 12:07,,2016/8/4 12:26,,,,330,,,1,18688880184,魏钰洁
531,2545,383,610013,NA,NA,番茄炖秋葵,0,1.0,35.0,NA,2016-08-04 12:12:00,NA,NA,NA,0,NA,NA,caipu/302002.jpg,1105,1105,2,,1486,1007,705,17,705,2016/8/4 12:07,,2016/8/4 12:26,,,,330,,,1,18688880184,魏钰洁
532,2550,383,609971,NA,NA,大理石奶油蛋糕,0,1.0,13.0,NA,2016-08-04 12:13:00,NA,NA,NA,0,NA,NA,caipu/502001.jpg,1105,1105,2,,1486,1007,705,17,705,2016/8/4 12:07,,2016/8/4 12:26,,,,330,,,1,18688880184,魏钰洁
533,2555,383,610004,NA,NA,南瓜芝士包,0,1.0,10.0,NA,2016-08-04 12:15:00,NA,NA,NA,0,NA,NA,caipu/503003.jpg,1105,1105,2,,1486,1007,705,17,705,2016/8/4 12:07,,2016/8/4 12:26,,,,330,,,1,18688880184,魏钰洁
534,2552,383,610015,NA,NA,葱油凉拌藕片,0,1.0,30.0,NA,2016-08-04 12:15:00,NA,NA,NA,0,NA,NA,caipu/302004.jpg,1105,1105,2,,1486,1007,705,17,705,2016/8/4 12:07,,2016/8/4 12:26,,,,330,,,1,18688880184,魏钰洁
535,2558,383,609930,NA,NA,豌豆薯仔猪骨汤,0,1.0,39.0,NA,2016-08-04 12:19:00,NA,NA,NA,0,NA,NA,caipu/203001.jpg,1105,1105,2,,1486,1007,705,17,705,2016/8/4 12:07,,2016/8/4 12:26,,,,330,,,1,18688880184,魏钰洁
536,2571,383,610046,NA,NA,青炒扁豆,0,1.0,28.0,NA,2016-08-04 12:19:00,NA,NA,NA,0,NA,NA,caipu/305005.jpg,1105,1105,2,,1486,1007,705,17,705,2016/8/4 12:07,,2016/8/4 12:26,,,,330,,,1,18688880184,魏钰洁
537,2562,383,609937,NA,NA,冰糖红豆薏米粥,0,1.0,15.0,NA,2016-08-04 12:19:00,NA,NA,NA,0,NA,NA,caipu/602003.jpg,1105,1105,2,,1486,1007,705,17,705,2016/8/4 12:07,,2016/8/4 12:26,,,,330,,,1,18688880184,魏钰洁
538,2578,383,609938,NA,NA,小米南瓜粥,0,1.0,13.0,NA,2016-08-04 12:22:00,NA,NA,NA,0,NA,NA,caipu/602004.jpg,1105,1105,2,,1486,1007,705,17,705,2016/8/4 12:07,,2016/8/4 12:26,,,,330,,,1,18688880184,魏钰洁
539,2575,383,610059,NA,NA,鸡蛋、肉末肠粉,0,1.0,13.0,NA,2016-08-04 12:22:00,NA,NA,NA,0,NA,NA,caipu/604003.jpg,1105,1105,2,,1486,1007,705,17,705,2016/8/4 12:07,,2016/8/4 12:26,,,,330,,,1,18688880184,魏钰洁
540,2588,383,609972,NA,NA,核桃葡萄干土司,0,1.0,19.0,NA,2016-08-04 12:23:00,NA,NA,NA,0,NA,NA,caipu/502002.jpg,1105,1105,2,,1486,1007,705,17,705,2016/8/4 12:07,,2016/8/4 12:26,,,,330,,,1,18688880184,魏钰洁
541,2594,383,610064,NA,NA,花蛤蒸蛋,0,1.0,37.0,NA,2016-08-04 12:24:00,NA,NA,NA,0,NA,NA,caipu/104003.jpg,1105,1105,2,,1486,1007,705,17,705,2016/8/4 12:07,,2016/8/4 12:26,,,,330,,,1,18688880184,魏钰洁
542,2602,383,609933,NA,NA,自制猪肉脯,0,1.0,48.0,NA,2016-08-04 12:24:00,NA,NA,NA,0,NA,NA,caipu/203004.jpg,1105,1105,2,,1486,1007,705,17,705,2016/8/4 12:07,,2016/8/4 12:26,,,,330,,,1,18688880184,魏钰洁
543,2603,383,609948,NA,NA,露露无糖杏仁露,0,1.0,7.0,NA,2016-08-04 12:26:00,NA,NA,NA,0,NA,NA,caipu/404004.jpg,1105,1105,2,,1486,1007,705,17,705,2016/8/4 12:07,,2016/8/4 12:26,,,,330,,,1,18688880184,魏钰洁
544,4286,547,609961,NA,NA,姜葱炒花蟹,0,1.0,45.0,NA,2016-08-04 17:38:00,NA,NA,NA,0,NA,NA,caipu/102001.jpg,1018,1018,3,,1485,1006,501,16,501,2016/8/4 17:35,,2016/8/4 17:55,,,,330,,,1,18688880037,卢子翰
545,4288,547,609944,NA,NA,水煮鱼,0,1.0,65.0,NA,2016-08-04 17:38:00,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1018,1018,3,,1485,1006,501,16,501,2016/8/4 17:35,,2016/8/4 17:55,,,,330,,,1,18688880037,卢子翰
546,4290,547,609957,NA,NA,蒙古烤羊腿,0,1.0,48.0,NA,2016-08-04 17:38:00,NA,NA,NA,0,NA,NA,caipu/202003.jpg,1018,1018,3,,1485,1006,501,16,501,2016/8/4 17:35,,2016/8/4 17:55,,,,330,,,1,18688880037,卢子翰
547,4291,547,610051,NA,NA,凉拌萝卜丝,0,1.0,20.0,NA,2016-08-04 17:39:00,NA,NA,NA,0,NA,NA,caipu/301005.jpg,1018,1018,3,,1485,1006,501,16,501,2016/8/4 17:35,,2016/8/4 17:55,,,,330,,,1,18688880037,卢子翰
548,4293,547,610017,NA,NA,酸辣藕丁,0,1.0,33.0,NA,2016-08-04 17:39:00,NA,NA,NA,0,NA,NA,caipu/302006.jpg,1018,1018,3,,1485,1006,501,16,501,2016/8/4 17:35,,2016/8/4 17:55,,,,330,,,1,18688880037,卢子翰
549,4294,547,609946,NA,NA,谷稻小庄 ,0,1.0,38.0,NA,2016-08-04 17:40:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1018,1018,3,,1485,1006,501,16,501,2016/8/4 17:35,,2016/8/4 17:55,,,,330,,,1,18688880037,卢子翰
550,4296,547,610002,NA,NA,老式面包,0,1.0,19.0,NA,2016-08-04 17:40:00,NA,NA,NA,0,NA,NA,caipu/503001.jpg,1018,1018,3,,1485,1006,501,16,501,2016/8/4 17:35,,2016/8/4 17:55,,,,330,,,1,18688880037,卢子翰
551,4298,547,610008,NA,NA,五色糯米饭(七色),0,1.0,35.0,NA,2016-08-04 17:43:00,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1018,1018,3,,1485,1006,501,16,501,2016/8/4 17:35,,2016/8/4 17:55,,,,330,,,1,18688880037,卢子翰
552,4301,547,610011,NA,NA,白饭/大碗,0,2.0,10.0,NA,2016-08-04 17:46:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1018,1018,3,,1485,1006,501,16,501,2016/8/4 17:35,,2016/8/4 17:55,,,,330,,,1,18688880037,卢子翰
553,4303,547,609958,NA,NA,香辣爆羊肝,0,1.0,28.0,NA,2016-08-04 17:50:00,NA,NA,NA,0,NA,NA,caipu/202004.jpg,1018,1018,3,,1485,1006,501,16,501,2016/8/4 17:35,,2016/8/4 17:55,,,,330,,,1,18688880037,卢子翰
554,4312,547,610039,NA,NA,培根紫菜卷,0,1.0,30.0,NA,2016-08-04 17:50:00,NA,NA,NA,0,NA,NA,caipu/105003.jpg,1018,1018,3,,1485,1006,501,16,501,2016/8/4 17:35,,2016/8/4 17:55,,,,330,,,1,18688880037,卢子翰
555,4314,547,610010,NA,NA,白饭/小碗,0,1.0,1.0,NA,2016-08-04 17:51:00,NA,NA,NA,0,NA,NA,caipu/601004.jpg,1018,1018,3,,1485,1006,501,16,501,2016/8/4 17:35,,2016/8/4 17:55,,,,330,,,1,18688880037,卢子翰
556,4315,547,609977,NA,NA,快炒黄鳝,0,1.0,50.0,NA,2016-08-04 17:52:00,NA,NA,NA,0,NA,NA,caipu/106002.jpg,1018,1018,3,,1485,1006,501,16,501,2016/8/4 17:35,,2016/8/4 17:55,,,,330,,,1,18688880037,卢子翰
557,4316,547,610043,NA,NA,肉丁茄子,0,1.0,39.0,NA,2016-08-04 17:54:00,NA,NA,NA,0,NA,NA,caipu/305002.jpg,1018,1018,3,,1485,1006,501,16,501,2016/8/4 17:35,,2016/8/4 17:55,,,,330,,,1,18688880037,卢子翰
558,4317,547,610027,NA,NA,清炒菊花菜,0,1.0,30.0,NA,2016-08-04 17:55:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1018,1018,3,,1485,1006,501,16,501,2016/8/4 17:35,,2016/8/4 17:55,,,,330,,,1,18688880037,卢子翰
559,5611,668,609967,NA,NA,香酥两吃大虾,0,1.0,89.0,NA,2016-08-04 18:06:00,NA,NA,NA,0,NA,NA,caipu/101002.jpg,1232,1232,8,,1499,1020,291,5,291,2016/8/4 18:05,,2016/8/4 18:20,,,,330,,,1,18688880430,沈子淇
560,5616,668,610048,NA,NA,拌土豆丝,0,1.0,25.0,NA,2016-08-04 18:11:00,NA,NA,NA,0,NA,NA,caipu/301002.jpg,1232,1232,8,,1499,1020,291,5,291,2016/8/4 18:05,,2016/8/4 18:20,,,,330,,,1,18688880430,沈子淇
561,5620,668,609976,NA,NA,芹黄鳝丝,0,1.0,58.0,NA,2016-08-04 18:13:00,NA,NA,NA,0,NA,NA,caipu/106001.jpg,1232,1232,8,,1499,1020,291,5,291,2016/8/4 18:05,,2016/8/4 18:20,,,,330,,,1,18688880430,沈子淇
562,5623,668,610007,NA,NA,桂圆肉红豆八宝饭,0,1.0,39.0,NA,2016-08-04 18:19:00,NA,NA,NA,0,NA,NA,caipu/601001.jpg,1232,1232,8,,1499,1020,291,5,291,2016/8/4 18:05,,2016/8/4 18:20,,,,330,,,1,18688880430,沈子淇
563,5661,668,610068,NA,NA,38度剑南春 ,0,1.0,80.0,NA,2016-08-04 18:20:00,NA,NA,NA,0,NA,NA,caipu/401001.jpg,1232,1232,8,,1499,1020,291,5,291,2016/8/4 18:05,,2016/8/4 18:20,,,,330,,,1,18688880430,沈子淇
564,6417,742,609962,NA,NA,倒立蒸梭子蟹,0,1.0,169.0,NA,2016-08-04 18:21:00,NA,NA,NA,0,NA,NA,caipu/102002.jpg,1597,1597,6,,1487,1008,648,11,648,2016/8/4 18:19,,2016/8/4 18:27,,,,330,,,1,18688880796,柴瑜哲
565,6419,742,610063,NA,NA,蒜香辣花甲,0,1.0,45.0,NA,2016-08-04 18:22:00,NA,NA,NA,0,NA,NA,caipu/104002.jpg,1597,1597,6,,1487,1008,648,11,648,2016/8/4 18:19,,2016/8/4 18:27,,,,330,,,1,18688880796,柴瑜哲
566,6418,742,609941,NA,NA,清蒸海鱼,0,1.0,78.0,NA,2016-08-04 18:22:00,NA,NA,NA,0,NA,NA,caipu/103002.jpg,1597,1597,6,,1487,1008,648,11,648,2016/8/4 18:19,,2016/8/4 18:27,,,,330,,,1,18688880796,柴瑜哲
567,6420,742,609978,NA,NA,爆炒鳝碌,0,1.0,55.0,NA,2016-08-04 18:24:00,NA,NA,NA,0,NA,NA,caipu/106003.jpg,1597,1597,6,,1487,1008,648,11,648,2016/8/4 18:19,,2016/8/4 18:27,,,,330,,,1,18688880796,柴瑜哲
568,6423,742,609992,NA,NA,番茄炖牛腩,0,1.0,35.0,NA,2016-08-04 18:24:00,NA,NA,NA,0,NA,NA,caipu/201002.jpg,1597,1597,6,,1487,1008,648,11,648,2016/8/4 18:19,,2016/8/4 18:27,,,,330,,,1,18688880796,柴瑜哲
569,6422,742,609956,NA,NA,孜然羊排,0,1.0,88.0,NA,2016-08-04 18:24:00,NA,NA,NA,0,NA,NA,caipu/202002.jpg,1597,1597,6,,1487,1008,648,11,648,2016/8/4 18:19,,2016/8/4 18:27,,,,330,,,1,18688880796,柴瑜哲
570,6421,742,609983,NA,NA,干锅田鸡,0,1.0,88.0,NA,2016-08-04 18:24:00,NA,NA,NA,0,NA,NA,caipu/205003.jpg,1597,1597,6,,1487,1008,648,11,648,2016/8/4 18:19,,2016/8/4 18:27,,,,330,,,1,18688880796,柴瑜哲
571,6424,742,610050,NA,NA,番茄甘蓝,0,1.0,33.0,NA,2016-08-04 18:25:00,NA,NA,NA,0,NA,NA,caipu/301004.jpg,1597,1597,6,,1487,1008,648,11,648,2016/8/4 18:19,,2016/8/4 18:27,,,,330,,,1,18688880796,柴瑜哲
572,6425,742,609951,NA,NA,炝炒大白菜,0,1.0,29.0,NA,2016-08-04 18:25:00,NA,NA,NA,0,NA,NA,caipu/303002.jpg,1597,1597,6,,1487,1008,648,11,648,2016/8/4 18:19,,2016/8/4 18:27,,,,330,,,1,18688880796,柴瑜哲
573,6426,742,609999,NA,NA,鱼香肉丝拌面,0,1.0,18.0,NA,2016-08-04 18:27:00,NA,NA,NA,0,NA,NA,caipu/603003.jpg,1597,1597,6,,1487,1008,648,11,648,2016/8/4 18:19,,2016/8/4 18:27,,,,330,,,1,18688880796,柴瑜哲
574,6427,742,610011,NA,NA,白饭/大碗,0,1.0,10.0,NA,2016-08-04 18:27:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1597,1597,6,,1487,1008,648,11,648,2016/8/4 18:19,,2016/8/4 18:27,,,,330,,,1,18688880796,柴瑜哲
575,4792,593,609970,NA,NA,麻辣小龙虾,0,1.0,99.0,NA,2016-08-04 18:36:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1189,1189,8,,1490,1011,813,12,813,2016/8/4 18:35,,2016/8/4 18:45,,,,330,,,1,18688880368,徐珂
576,4795,593,609944,NA,NA,水煮鱼,0,1.0,65.0,NA,2016-08-04 18:37:00,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1189,1189,8,,1490,1011,813,12,813,2016/8/4 18:35,,2016/8/4 18:45,,,,330,,,1,18688880368,徐珂
577,4797,593,609993,NA,NA,百里香奶油烤红酒牛肉,0,1.0,178.0,NA,2016-08-04 18:39:00,NA,NA,NA,0,NA,NA,caipu/111.jpg,1189,1189,8,,1490,1011,813,12,813,2016/8/4 18:35,,2016/8/4 18:45,,,,330,,,1,18688880368,徐珂
578,4799,593,609956,NA,NA,孜然羊排,0,1.0,88.0,NA,2016-08-04 18:40:00,NA,NA,NA,0,NA,NA,caipu/202002.jpg,1189,1189,8,,1490,1011,813,12,813,2016/8/4 18:35,,2016/8/4 18:45,,,,330,,,1,18688880368,徐珂
579,4803,593,609953,NA,NA,凉拌菠菜,0,1.0,27.0,NA,2016-08-04 18:41:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1189,1189,8,,1490,1011,813,12,813,2016/8/4 18:35,,2016/8/4 18:45,,,,330,,,1,18688880368,徐珂
580,4801,593,609931,NA,NA,焖猪手,0,1.0,58.0,NA,2016-08-04 18:41:00,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1189,1189,8,,1490,1011,813,12,813,2016/8/4 18:35,,2016/8/4 18:45,,,,330,,,1,18688880368,徐珂
581,4804,593,609954,NA,NA,凉拌蒜蓉西兰花,0,1.0,29.0,NA,2016-08-04 18:41:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1189,1189,8,,1490,1011,813,12,813,2016/8/4 18:35,,2016/8/4 18:45,,,,330,,,1,18688880368,徐珂
582,4805,593,610027,NA,NA,清炒菊花菜,0,1.0,30.0,NA,2016-08-04 18:42:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1189,1189,8,,1490,1011,813,12,813,2016/8/4 18:35,,2016/8/4 18:45,,,,330,,,1,18688880368,徐珂
583,4806,593,610028,NA,NA,培根花菜,0,1.0,35.0,NA,2016-08-04 18:42:00,NA,NA,NA,0,NA,NA,caipu/304002.jpg,1189,1189,8,,1490,1011,813,12,813,2016/8/4 18:35,,2016/8/4 18:45,,,,330,,,1,18688880368,徐珂
584,4807,593,610029,NA,NA,黄花菜炒木耳,0,1.0,35.0,NA,2016-08-04 18:43:00,NA,NA,NA,0,NA,NA,caipu/304003.jpg,1189,1189,8,,1490,1011,813,12,813,2016/8/4 18:35,,2016/8/4 18:45,,,,330,,,1,18688880368,徐珂
585,4808,593,610070,NA,NA,52度泸州老窖 ,0,1.0,159.0,NA,2016-08-04 18:44:00,NA,NA,NA,0,NA,NA,caipu/401003.jpg,1189,1189,8,,1490,1011,813,12,813,2016/8/4 18:35,,2016/8/4 18:45,,,,330,,,1,18688880368,徐珂
586,4809,593,610011,NA,NA,白饭/大碗,0,1.0,10.0,NA,2016-08-04 18:45:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1189,1189,8,,1490,1011,813,12,813,2016/8/4 18:35,,2016/8/4 18:45,,,,330,,,1,18688880368,徐珂
587,5523,1259,610066,NA,NA,辣炒田螺,0,1.0,35.0,NA,2016-08-04 18:52:00,NA,NA,NA,0,NA,NA,caipu/104005.jpg,1115,1115,3,,1483,1004,158,4,158,2016/8/4 18:52,,2016/8/4 19:03,,,,330,,,1,18688880194,孙雪雷
588,5525,1259,609950,NA,NA,大蒜苋菜,0,1.0,30.0,NA,2016-08-04 18:55:00,NA,NA,NA,0,NA,NA,caipu/303001.jpg,1115,1115,3,,1483,1004,158,4,158,2016/8/4 18:52,,2016/8/4 19:03,,,,330,,,1,18688880194,孙雪雷
589,5534,1259,609931,NA,NA,焖猪手,0,1.0,58.0,NA,2016-08-04 19:00:00,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1115,1115,3,,1483,1004,158,4,158,2016/8/4 18:52,,2016/8/4 19:03,,,,330,,,1,18688880194,孙雪雷
590,5545,1259,610008,NA,NA,五色糯米饭(七色),0,1.0,35.0,NA,2016-08-04 19:03:00,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1115,1115,3,,1483,1004,158,4,158,2016/8/4 18:52,,2016/8/4 19:03,,,,330,,,1,18688880194,孙雪雷
591,6003,703,609967,NA,NA,香酥两吃大虾,0,1.0,89.0,NA,2016-08-04 18:54:00,NA,NA,NA,0,NA,NA,caipu/101002.jpg,1594,1594,2,,1482,1003,127,2,127,2016/8/4 18:54,,2016/8/4 19:03,,,,330,,,1,18688880793,高建建
592,6004,703,609946,NA,NA,谷稻小庄 ,0,1.0,38.0,NA,2016-08-04 19:03:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1594,1594,2,,1482,1003,127,2,127,2016/8/4 18:54,,2016/8/4 19:03,,,,330,,,1,18688880793,高建建
593,5691,673,610062,NA,NA,蒜蓉生蚝,0,1.0,49.0,NA,2016-08-04 20:38:00,NA,NA,NA,0,NA,NA,caipu/104001.jpg,1221,1221,6,,1492,1013,690,10,690,2016/8/4 20:34,,2016/8/4 20:50,,,,330,,,1,18688880420,张光熙
594,5689,673,609962,NA,NA,倒立蒸梭子蟹,0,1.0,169.0,NA,2016-08-04 20:38:00,NA,NA,NA,0,NA,NA,caipu/102002.jpg,1221,1221,6,,1492,1013,690,10,690,2016/8/4 20:34,,2016/8/4 20:50,,,,330,,,1,18688880420,张光熙
595,5694,673,610037,NA,NA,辣炒海带丝,0,1.0,19.0,NA,2016-08-04 20:39:00,NA,NA,NA,0,NA,NA,caipu/105001.jpg,1221,1221,6,,1492,1013,690,10,690,2016/8/4 20:34,,2016/8/4 20:50,,,,330,,,1,18688880420,张光熙
596,5696,673,609979,NA,NA,鲜美鳝鱼,0,1.0,55.0,NA,2016-08-04 20:43:00,NA,NA,NA,0,NA,NA,caipu/106004.jpg,1221,1221,6,,1492,1013,690,10,690,2016/8/4 20:34,,2016/8/4 20:50,,,,330,,,1,18688880420,张光熙
597,5701,673,609984,NA,NA,重庆特色油烧兔,0,1.0,69.0,NA,2016-08-04 20:45:00,NA,NA,NA,0,NA,NA,caipu/205004.jpg,1221,1221,6,,1492,1013,690,10,690,2016/8/4 20:34,,2016/8/4 20:50,,,,330,,,1,18688880420,张光熙
598,5698,673,610019,NA,NA,白斩鸡,0,1.0,88.0,NA,2016-08-04 20:45:00,NA,NA,NA,0,NA,NA,caipu/204002.jpg,1221,1221,6,,1492,1013,690,10,690,2016/8/4 20:34,,2016/8/4 20:50,,,,330,,,1,18688880420,张光熙
599,5708,673,610070,NA,NA,52度泸州老窖 ,0,1.0,159.0,NA,2016-08-04 20:47:00,NA,NA,NA,0,NA,NA,caipu/401003.jpg,1221,1221,6,,1492,1013,690,10,690,2016/8/4 20:34,,2016/8/4 20:50,,,,330,,,1,18688880420,张光熙
600,5704,673,609957,NA,NA,蒙古烤羊腿,0,1.0,48.0,NA,2016-08-04 20:47:00,NA,NA,NA,0,NA,NA,caipu/202003.jpg,1221,1221,6,,1492,1013,690,10,690,2016/8/4 20:34,,2016/8/4 20:50,,,,330,,,1,18688880420,张光熙
601,5711,673,609999,NA,NA,鱼香肉丝拌面,0,1.0,18.0,NA,2016-08-04 20:50:00,NA,NA,NA,0,NA,NA,caipu/603003.jpg,1221,1221,6,,1492,1013,690,10,690,2016/8/4 20:34,,2016/8/4 20:50,,,,330,,,1,18688880420,张光熙
602,5715,673,610000,NA,NA,酸辣汤面,0,1.0,16.0,NA,2016-08-04 20:50:00,NA,NA,NA,0,NA,NA,caipu/603004.jpg,1221,1221,6,,1492,1013,690,10,690,2016/8/4 20:34,,2016/8/4 20:50,,,,330,,,1,18688880420,张光熙
603,5628,669,609966,NA,NA,芝士烩波士顿龙虾,0,1.0,175.0,NA,2016-08-04 21:12:00,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1273,1273,2,,1480,1001,1006,20,1006,2016/8/4 21:11,,2016/8/4 21:27,,,,330,,,1,18688880471,沈磊
